FOLDERYEAR,LicenceRSN,LicenceNumber,LicenceRevisionNumber,BusinessName,BusinessTradeName,Status,IssuedDate,ExpiredDate,BusinessType,BusinessSubType,Unit,UnitType,House,Street,City,Province,Country,PostalCode,LocalArea,NumberofEmployees,FeePaid,ExtractDate,Geom,geo_point_2d
25,4620746,25-113025,00,AB Skin Holistic Rejuvenation Clinic Inc,,Issued,2024-11-18T13:25:54-08:00,2025-12-31,Health Care Professionals and Services,,150,Unit,1152,MAINLAND ST,Vancouver,BC,CA,V6B 4X2,Downtown,13.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.121151818312, 49.2748587482109], ""type"": ""Point""}","49.2748587482109, -123.121151818312"
25,4620747,25-113026,00,(Svetlana Lopareva),Svetlana Lopareva Denture Clinic,Issued,2024-11-18T20:47:57-08:00,2025-12-31,Health Care Professionals and Services,,,,116,W BROADWAY,Vancouver,BC,CA,V5Y 1P3,Mount Pleasant,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.107317484963, 49.2627660134016], ""type"": ""Point""}","49.2627660134016, -123.107317484963"
25,4620750,25-113029,00,Dr Faiyaz Dedhar Podiatric Corporation,,Issued,2025-02-06T15:14:36-08:00,2025-12-31,Health Care Professionals and Services,,203,Unit,2309,W 41ST AV,Vancouver,BC,CA,V6M 2A3,Arbutus-Ridge,2.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.160085930746, 49.2349276019615], ""type"": ""Point""}","49.2349276019615, -123.160085930746"
25,4620751,25-113030,00,Greenhealth Acu-Herb Center Inc,,Issued,2024-11-27T15:27:53-08:00,2025-12-31,Health Care Professionals and Services,,112,Unit,3195,GRANVILLE ST,Vancouver,BC,CA,V6H 3K2,Fairview,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.139226325057, 49.2571924740432], ""type"": ""Point""}","49.2571924740432, -123.139226325057"
25,4620753,25-113032,00,Peter J Marr MD Inc,Robson Medical,Issued,2024-11-18T15:42:34-08:00,2025-12-31,Health Care Professionals and Services,,1010,Unit,1188,W GEORGIA ST,Vancouver,BC,CA,V6E 4A2,West End,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.125263375086, 49.2866402537813], ""type"": ""Point""}","49.2866402537813, -123.125263375086"
25,4620756,25-113035,00,FYI Eye Care Services & Products Inc,Blink Optometry,Issued,2025-02-14T16:41:51-08:00,2025-12-31,Health Care Professionals and Services,,,,130,DAVIE ST,Vancouver,BC,CA,V6Z 2V4,Downtown,5.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.120622780602, 49.2731235357868], ""type"": ""Point""}","49.2731235357868, -123.120622780602"
25,4620758,25-113037,00,Dr Gordon N Finlayson Inc,,Issued,2024-12-04T15:57:30-08:00,2025-12-31,Health Care Professionals and Services,,M-2A,Unit,601,W BROADWAY,Vancouver,BC,CA,V5Z 4C2,Fairview,4.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}","49.2635657969344, -123.118596122757"
25,4620759,25-113038,00,Michael Che Chiang Lee (Michael Lee),,Issued,2024-11-19T11:46:39-08:00,2025-12-31,Health Care Professionals and Services,,306,Unit,1160,BURRARD ST,Vancouver,BC,CA,V6Z 2E8,Downtown,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
25,4620760,25-113039,00,Dr Geoffrey Ainsworth Inc,,Pending,,,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Dunbar-Southlands,1.0,,2026-08-01T02:34:29-07:00,,
25,4620761,25-113040,00,Edward David Everett (Edward Everett),Ergo Solve,Issued,2024-12-31T13:45:55-08:00,2025-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Hastings-Sunrise,1.0,265.0,2026-08-01T02:34:29-07:00,,
25,4620762,25-113041,00,Dr Douglas Cohen Psychological Services (Professional Corporation) Inc,,Pending,,,Health Care Professionals and Services,,400,Unit,601,W BROADWAY,Vancouver,BC,CA,V5Z 4C2,Fairview,3.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}","49.2635657969344, -123.118596122757"
25,4620763,25-113042,00,Howard N James (Howard James),,Cancelled,,,Health Care Professionals and Services,,,,2533,W BROADWAY,Vancouver,BC,CA,V6K 2E9,Kitsilano,3.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.163583728845, 49.264294370928], ""type"": ""Point""}","49.264294370928, -123.163583728845"
25,4620764,25-113043,00,Rumi Optical Ltd,,Issued,2025-01-09T12:21:18-08:00,2025-12-31,Health Care Professionals and Services,,,,857,DENMAN ST,Vancouver,BC,CA,V6G 2L9,West End,4.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.13698492501, 49.2906944780894], ""type"": ""Point""}","49.2906944780894, -123.13698492501"
25,4620766,25-113045,00,Gwen Bevan & Katherin Saunders & Perpetua Manisha Motha,,Issued,2025-02-01T09:56:45-08:00,2025-12-31,Health Care Professionals and Services,,504,Unit,1755,W BROADWAY,Vancouver,BC,CA,V6J 4S5,Fairview,0.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.144249988032, 49.263980782002], ""type"": ""Point""}","49.263980782002, -123.144249988032"
25,4620767,25-113046,00,(Glenda Laxton),Westcoast Naturopathic Clinic,Issued,2024-12-21T12:59:31-08:00,2025-12-31,Health Care Professionals and Services,,401,Unit,1477,W PENDER ST,Vancouver,BC,CA,V6G 2S3,Downtown,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.128048712434, 49.2899636860931], ""type"": ""Point""}","49.2899636860931, -123.128048712434"
25,4620771,25-113050,00,STRATHCONA DENTURE CLINIC INC,,Issued,2024-11-18T12:10:56-08:00,2025-12-31,Health Care Professionals and Services,,,,735,GORE AV,Vancouver,BC,CA,V6A 2Z9,Strathcona,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.097418557035, 49.2782646441795], ""type"": ""Point""}","49.2782646441795, -123.097418557035"
25,4620774,25-113053,00,Dr Nigel Liang Chiropractic Inc,,Issued,2025-03-14T15:01:56-07:00,2025-12-31,Health Care Professionals and Services,,215,Unit,2211,W 4TH AV,Vancouver,BC,CA,V6K 4S2,Kitsilano,2.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.156321786195, 49.2684346082645], ""type"": ""Point""}","49.2684346082645, -123.156321786195"
25,4620776,25-113055,00,(Joanna Chung),Dr Joanna Ya Ying Chung,Issued,2024-11-18T21:30:23-08:00,2025-12-31,Health Care Professionals and Services,,262,Unit,2025,W 42ND AV,Vancouver,BC,CA,V6M 2B5,Kerrisdale,0.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.152699290344, 49.2338195457329], ""type"": ""Point""}","49.2338195457329, -123.152699290344"
25,4620777,25-113056,00,Dr Kenneth Chow Inc,,Issued,2025-03-14T02:59:02-07:00,2025-12-31,Health Care Professionals and Services,,801,Unit,1055,W BROADWAY,Vancouver,BC,CA,V6H 1E2,Fairview,6.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.127803379894, 49.2637106519185], ""type"": ""Point""}","49.2637106519185, -123.127803379894"
25,4620778,25-113057,00,Nurse Next Door Home Healthcare Services Vancouver Inc,,Issued,2024-12-11T15:28:42-08:00,2025-12-31,Health Care Professionals and Services,,,,1788,W 5TH AV,Vancouver,BC,CA,V6J 1P2,Fairview,82.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.145178102887, 49.2667971786643], ""type"": ""Point""}","49.2667971786643, -123.145178102887"
25,4620780,25-113059,00,Wholesome Wellness Centre Inc,,Cancelled,,,Health Care Professionals and Services,,,,2677,W BROADWAY,Vancouver,BC,CA,V6K 2G2,Kitsilano,2.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.165519874607, 49.2642972175113], ""type"": ""Point""}","49.2642972175113, -123.165519874607"
25,4620784,25-113063,00,(Karen Stancer),,Issued,2024-12-09T18:04:23-08:00,2025-12-31,Health Care Professionals and Services,,,,1283,NANAIMO ST,Vancouver,BC,CA,V5L 4T5,Grandview-Woodland,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.057024951659, 49.2732673244212], ""type"": ""Point""}","49.2732673244212, -123.057024951659"
25,4620785,25-113064,00,Alchemy & Elixir Health Group Inc,,Issued,2024-12-28T10:32:42-08:00,2025-12-31,Health Care Professionals and Services,,514,Unit,119,W PENDER ST,Vancouver,BC,CA,V6B 1S5,Downtown,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.108180167369, 49.2814635430598], ""type"": ""Point""}","49.2814635430598, -123.108180167369"
25,4620788,25-113067,00,(Lida Izadi),Lida Izadi & Associates Counselling & Consulting,Issued,2024-12-19T15:52:26-08:00,2025-12-31,Health Care Professionals and Services,,503,Unit,938,HOWE ST,Vancouver,BC,CA,V6Z 1N9,Downtown,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.122835857511, 49.2803098063228], ""type"": ""Point""}","49.2803098063228, -123.122835857511"
25,4620792,25-113071,00,Dr Frederick Li Inc,,Issued,2024-11-19T07:58:58-08:00,2025-12-31,Health Care Professionals and Services,,1115,Unit,750,W BROADWAY,Vancouver,BC,CA,V5Z 1J1,Fairview,3.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.121054317485, 49.2630145309513], ""type"": ""Point""}","49.2630145309513, -123.121054317485"
25,4620794,25-113073,00,Judith Acu-Herb Clinic Limited,,Issued,2024-12-06T20:24:32-08:00,2025-12-31,Health Care Professionals and Services,,203,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,Oakridge,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.118854822642, 49.2320652387003], ""type"": ""Point""}","49.2320652387003, -123.118854822642"
25,4620795,25-113074,00,Puji Traditional Chinese Medicine Ltd,,Inactive,2024-12-10T12:09:34-08:00,2025-12-31,Health Care Professionals and Services,,118,Unit,2238,KINGSWAY,Vancouver,BC,CA,V5N 2T7,Kensington-Cedar Cottage,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.060347529147, 49.2424991465785], ""type"": ""Point""}","49.2424991465785, -123.060347529147"
25,4620797,25-113076,00,Urban Chiropractic & Wellness Inc,Urban Chiropractic,Issued,2024-12-11T18:21:33-08:00,2025-12-31,Health Care Professionals and Services,,,,1126,RICHARDS ST,Vancouver,BC,CA,V6B 3E6,Downtown,0.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.12274702237, 49.2765254740765], ""type"": ""Point""}","49.2765254740765, -123.12274702237"
25,4620799,25-113078,00,Holly R Yager (Holly Yager),Holly Yager Reproductive Health & Fertility Counselling,Issued,2024-12-12T15:53:47-08:00,2025-12-31,Health Care Professionals and Services,,600,Unit,1285,W BROADWAY,Vancouver,BC,CA,V6H 3X8,Fairview,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.133218152193, 49.263970218012], ""type"": ""Point""}","49.263970218012, -123.133218152193"
25,4620800,25-113079,00,Megan Aelwen Sutherland,Willow Tree Counselling,Issued,2024-11-19T08:55:59-08:00,2025-12-31,Health Care Professionals and Services,,915,Unit,1125,HOWE ST,Vancouver,BC,CA,V6Z 2K8,Downtown,0.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.126385825518, 49.2787403485956], ""type"": ""Point""}","49.2787403485956, -123.126385825518"
25,4620804,25-113083,00,Heather Leanne Bishop (Heather Bishop),Speech Language Pathologist,Issued,2024-12-31T14:57:21-08:00,2025-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Kitsilano,1.0,265.0,2026-08-01T02:34:29-07:00,,
25,4620816,25-113095,00,Dr Ali Safaei Inc,Scotia Tower Dental Group,Inactive,,,Health Care Professionals and Services,,1010,Unit,650,W GEORGIA ST,Vancouver,BC,CA,V6B 4N9,Downtown,5.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.117897724969, 49.2818316993831], ""type"": ""Point""}","49.2818316993831, -123.117897724969"
25,4620818,25-113097,00,Dr Linda Jando Inc,Aquarius Medical Clinic,Issued,2024-11-18T12:08:32-08:00,2025-12-31,Health Care Professionals and Services,,202,Unit,179,DAVIE ST,Vancouver,BC,CA,V6Z 2Y1,Downtown,13.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.120283822192, 49.2739466252971], ""type"": ""Point""}","49.2739466252971, -123.120283822192"
25,4620819,25-113098,00,Dr J Lisa Rai Inc,9th West Dental Clinic,Issued,2024-11-18T11:36:22-08:00,2025-12-31,Health Care Professionals and Services,,205,Unit,2760,W BROADWAY,Vancouver,BC,CA,V6K 2G4,Kitsilano,5.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.167521679629, 49.2637884778998], ""type"": ""Point""}","49.2637884778998, -123.167521679629"
25,4620823,25-113102,00,RH Boone MD Inc,,Issued,2024-12-07T14:06:24-08:00,2025-12-31,Health Care Professionals and Services,,611,Unit,1033,DAVIE ST,Vancouver,BC,CA,V6E 1M7,West End,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.129591896776, 49.2797042382855], ""type"": ""Point""}","49.2797042382855, -123.129591896776"
25,4620824,25-113103,00,Drs. Gill & Hamidi Inc,123Dentist,Issued,2025-01-10T16:23:57-08:00,2025-12-31,Health Care Professionals and Services,,,,2899,W 41ST AV,Vancouver,BC,CA,V6N 3C5,Arbutus-Ridge,9.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.169944787161, 49.2349341994472], ""type"": ""Point""}","49.2349341994472, -123.169944787161"
25,4620825,25-113104,00,(Gary Eng),,Issued,2024-12-26T15:16:46-08:00,2025-12-31,Health Care Professionals and Services,,404,Unit,1750,E 10TH AV,Vancouver,BC,CA,V5N 5K4,Kensington-Cedar Cottage,3.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.068419612493, 49.2610914892644], ""type"": ""Point""}","49.2610914892644, -123.068419612493"
25,4620826,25-113105,00,Dr Michael S L Shum Inc,,Issued,2025-01-22T22:19:02-08:00,2025-12-31,Health Care Professionals and Services,,,,5320,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3V7,Kensington-Cedar Cottage,3.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.065043395987, 49.2366825324255], ""type"": ""Point""}","49.2366825324255, -123.065043395987"
25,4620828,25-113107,00,Dr Jennifer Oakes Inc,,Issued,2025-01-28T19:03:22-08:00,2025-12-31,Health Care Professionals and Services,,,,1290,HORNBY ST,Vancouver,BC,CA,V6Z 1B9,Downtown,1.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.129197395491, 49.2773731104428], ""type"": ""Point""}","49.2773731104428, -123.129197395491"
25,4620829,25-113108,00,Dr Alan J Brookstone Inc,,Issued,2024-11-18T17:54:45-08:00,2025-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Shaughnessy,2.0,265.0,2026-08-01T02:34:29-07:00,,
25,4620832,25-113111,00,Dr Tara Kim Inc,Champlain Dental Centre,Issued,2024-11-20T14:08:48-08:00,2025-12-31,Health Care Professionals and Services,,230,Unit,3150,E 54TH AV,Vancouver,BC,CA,V5S 1Z1,Killarney,9.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.040183228366, 49.2190880619162], ""type"": ""Point""}","49.2190880619162, -123.040183228366"
25,4620833,25-113112,00,Keith Allen Baxter (Keith Baxter),Dr Keith Baxter,Issued,2025-01-03T14:54:35-08:00,2025-12-31,Health Care Professionals and Services,,4211,Unit,2775,LAUREL ST,Vancouver,BC,CA,V5Z 1M9,Fairview,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.126010494749, 49.2615278469583], ""type"": ""Point""}","49.2615278469583, -123.126010494749"
25,4620836,25-113115,00,Lesley Nicole Ormiston (Lesley Ormiston),,Pending,,,Health Care Professionals and Services,,,,1340,NANAIMO ST,Vancouver,BC,CA,V5L 4T6,Hastings-Sunrise,0.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.056152403443, 49.272837358914], ""type"": ""Point""}","49.272837358914, -123.056152403443"
25,4620837,25-113116,00,Dr Christopher Chung Inc,Inspire Periodontics & Implants,Issued,2024-11-19T09:23:09-08:00,2025-12-31,Health Care Professionals and Services,,,,3717,W 10TH AV,Vancouver,BC,CA,V6R 2G5,West Point Grey,10.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.186515121371, 49.263755798173], ""type"": ""Point""}","49.263755798173, -123.186515121371"
25,4620839,25-113118,00,Natural Therapeutics Health Centre Inc,,Issued,2024-11-18T23:14:56-08:00,2025-12-31,Health Care Professionals and Services,,,,1775,NANAIMO ST,Vancouver,BC,CA,V5N 5C1,Grandview-Woodland,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.057013039336, 49.2687639050305], ""type"": ""Point""}","49.2687639050305, -123.057013039336"
25,4620843,25-113122,00,(Hong Lin),Hong Ren Clinic,Issued,2024-12-17T15:32:46-08:00,2025-12-31,Health Care Professionals and Services,,,,662,LEG-IN-BOOT SQUARE,Vancouver,BC,CA,V5Z 4B3,Fairview,0.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.119268696589, 49.2671051581045], ""type"": ""Point""}","49.2671051581045, -123.119268696589"
25,4620845,25-113124,00,I Point Interior Design Ltd,Swan Spa,Issued,2025-03-04T09:38:44-08:00,2025-12-31,Health Care Professionals and Services,,,,860,W CORDOVA ST,Vancouver,BC,CA,V6C 3N8,Downtown,4.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.114833410627, 49.286726864636], ""type"": ""Point""}","49.286726864636, -123.114833410627"
25,4620848,25-113127,00,Main St Chiropractic Inc,,Issued,2024-11-18T14:55:51-08:00,2025-12-31,Health Care Professionals and Services,,,,4260,MAIN ST,Vancouver,BC,CA,V5V 3P9,Riley Park,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.100815626434, 49.2469662526047], ""type"": ""Point""}","49.2469662526047, -123.100815626434"
25,4620850,25-113129,00,Dr Sheetta M Chui Optometric Corporation,Champlain Eyecare,Issued,2024-12-21T07:46:10-08:00,2025-12-31,Health Care Professionals and Services,,138,Unit,3150,E 54TH AV,Vancouver,BC,CA,V5S 1Z1,Killarney,5.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.040183228366, 49.2190880619162], ""type"": ""Point""}","49.2190880619162, -123.040183228366"
25,4620853,25-113132,00,Vancouver Ultrasound Ltd,,Issued,2025-02-14T16:44:05-08:00,2025-12-31,Health Care Professionals and Services,,303,Unit,550,W BROADWAY,Vancouver,BC,CA,V5Z 0E9,Fairview,3.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.116555459207, 49.2629292228399], ""type"": ""Point""}","49.2629292228399, -123.116555459207"
25,4620856,25-113135,00,Kerry D Moller (Kerry Moller),Kerry Moller and Associates,Pending,,,Health Care Professionals and Services,,901,Unit,675,W HASTINGS ST,Vancouver,BC,CA,V6B 1N2,Downtown,0.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.113337292458, 49.2853511990052], ""type"": ""Point""}","49.2853511990052, -123.113337292458"
25,4620858,25-113137,00,Sarina Ying-Lai Kot (Sarina Kot),,Issued,2024-11-24T15:00:21-08:00,2025-12-31,Health Care Professionals and Services,,262,Unit,2025,W 42ND AV,Vancouver,BC,CA,V6M 2B5,Kerrisdale,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.152699290344, 49.2338195457329], ""type"": ""Point""}","49.2338195457329, -123.152699290344"
25,4620861,25-113140,00,Randolph James Paterson (Randolph Paterson),Changeways Clinic,Issued,2024-11-18T14:00:26-08:00,2025-12-31,Health Care Professionals and Services,,718,Unit,2525,WILLOW ST,Vancouver,BC,CA,V5Z 3N8,Fairview,2.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.12228591787, 49.263031503277], ""type"": ""Point""}","49.263031503277, -123.12228591787"
25,4620862,25-113141,00,Jointworks Chiropractic Inc,,Pending,,,Health Care Professionals and Services,,,,3860,MAIN ST,Vancouver,BC,CA,V5V 3N9,Riley Park,6.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.100599807954, 49.2505281376354], ""type"": ""Point""}","49.2505281376354, -123.100599807954"
25,4620863,25-113142,00,Dr J Ban Inc,Little Smiles Dental Centre,Issued,2024-11-18T11:01:40-08:00,2025-12-31,Health Care Professionals and Services,,,,3770,W 10TH AV,Vancouver,BC,CA,V6R 2G4,West Point Grey,8.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.187179258707, 49.263205728443], ""type"": ""Point""}","49.263205728443, -123.187179258707"
25,4620866,25-113145,00,Dr Ray Chung Inc,,Issued,2024-11-18T12:11:12-08:00,2025-12-31,Health Care Professionals and Services,,S319,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,Oakridge,9.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.118854822642, 49.2320652387003], ""type"": ""Point""}","49.2320652387003, -123.118854822642"
25,4620867,25-113146,00,Dr Sabrina Chen See,Dr Sabrina Chen See Chiropractor,Issued,2025-01-02T22:40:47-08:00,2025-12-31,Health Care Professionals and Services,,1110,Unit,750,W BROADWAY,Vancouver,BC,CA,V5Z 1H1,Fairview,4.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.121054317485, 49.2630145309513], ""type"": ""Point""}","49.2630145309513, -123.121054317485"
25,4620869,25-113148,00,Dr. Tonia S. T. Huo Inc,Kingsway Dental Care,Issued,2024-12-28T15:06:41-08:00,2025-12-31,Health Care Professionals and Services,,,,2559,KINGSWAY,Vancouver,BC,CA,V5R 5H3,Renfrew-Collingwood,5.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.052704594897, 49.2397815023997], ""type"": ""Point""}","49.2397815023997, -123.052704594897"
25,4620874,25-113153,00,Dr B Mottahed Inc,Mercato Dental Centre,Issued,2025-02-21T14:48:16-08:00,2025-12-31,Health Care Professionals and Services,,,,1617,COMMERCIAL DRIVE,Vancouver,BC,CA,V5L 3Y3,Grandview-Woodland,15.0,310.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.070347971153, 49.2698637023505], ""type"": ""Point""}","49.2698637023505, -123.070347971153"
25,4620875,25-113154,00,(Caussius Bennett),Bennett Personal Training & Ergonomic Consulting,Issued,2024-12-17T20:41:47-08:00,2025-12-31,Health Care Professionals and Services,,,,595,W 8TH AV,Vancouver,BC,CA,V5Z 0C4,Fairview,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.116557859096, 49.264391661069], ""type"": ""Point""}","49.264391661069, -123.116557859096"
25,4620877,25-113156,00,Acupuncture Now Clinic Inc,,Issued,2024-11-19T14:56:54-08:00,2025-12-31,Health Care Professionals and Services,,104,Unit,3077,GRANVILLE ST,Vancouver,BC,CA,V6H 3J9,Fairview,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.139186067674, 49.2582611543047], ""type"": ""Point""}","49.2582611543047, -123.139186067674"
25,4620879,25-113158,00,Drs Karkanis & Shivji Inc,Atlantis Dental Centre,Issued,2024-11-20T13:27:34-08:00,2025-12-31,Health Care Professionals and Services,,,,1278,PACIFIC BOULEVARD,Vancouver,BC,CA,V6Z 2V1,Downtown,16.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.122748329537, 49.2733679364678], ""type"": ""Point""}","49.2733679364678, -123.122748329537"
25,4620880,25-113159,00,Broadway Perio Dental Corp,Broadway Perio,Issued,2024-12-01T16:25:16-08:00,2025-12-31,Health Care Professionals and Services,,,,805,W BROADWAY,Vancouver,BC,CA,V5Z 1K1,Fairview,7.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.122237018287, 49.263789572122], ""type"": ""Point""}","49.263789572122, -123.122237018287"
25,4620888,25-113167,00,Dr Noel C Lam Inc,,Issued,2024-11-18T11:48:13-08:00,2025-12-31,Health Care Professionals and Services,,,,1236,DAVIE ST,Vancouver,BC,CA,V6E 1N3,West End,6.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.134516346736, 49.2821021406689], ""type"": ""Point""}","49.2821021406689, -123.134516346736"
25,4620890,25-113169,00,Dr Nirvair K Levitt Inc,,Issued,2024-12-12T14:15:10-08:00,2025-12-31,Health Care Professionals and Services,,702,Unit,1080,HOWE ST,Vancouver,BC,CA,V6Z 2T1,Downtown,10.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.125101986414, 49.2788051707318], ""type"": ""Point""}","49.2788051707318, -123.125101986414"
25,4620891,25-113170,00,Cheong Holistic Medicine Network Inc,,Issued,2024-11-19T12:17:46-08:00,2025-12-31,Health Care Professionals and Services,,405,Unit,1160,Burrard St,Vancouver,BC,CA,V6Z2E8,Downtown,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
25,4620893,25-113172,00,Dr May C Ong-Lam (May Ong-Lam),,Issued,2024-12-11T13:36:23-08:00,2025-12-31,Health Care Professionals and Services,,502,Unit,1160,BURRARD ST,Vancouver,BC,CA,V6Z 2E8,Downtown,3.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
25,4620894,25-113173,00,Dr. Oonagh Zuberbier Inc,,Issued,2025-01-08T14:23:02-08:00,2025-12-31,Health Care Professionals and Services,,902,Unit,601,W BROADWAY,Vancouver,BC,CA,V5Z 4C2,Fairview,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}","49.2635657969344, -123.118596122757"
25,4620898,25-113177,00,(Karyn Laureen Smith),,Issued,2024-12-30T11:05:26-08:00,2025-12-31,Health Care Professionals and Services,,,,2657,COMMERCIAL DRIVE,Vancouver,BC,CA,V5N 4C3,Kensington-Cedar Cottage,1.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.070183809078, 49.2606258375301], ""type"": ""Point""}","49.2606258375301, -123.070183809078"
25,4620902,25-113181,00,Dr. Michelle Langill,,Pending,,,Health Care Professionals and Services,,300,Unit,2025,W 42ND AV,Vancouver,BC,CA,V6M 2B5,Kerrisdale,1.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.152699290344, 49.2338195457329], ""type"": ""Point""}","49.2338195457329, -123.152699290344"
25,4620903,25-113182,00,Dr Hussein S Shivji Inc,Asante Dental Centre Yaletown,Cancelled,,,Health Care Professionals and Services,,219,Unit,179,DAVIE ST,Vancouver,BC,CA,V6Z 2Y1,Downtown,7.0,,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.120283822192, 49.2739466252971], ""type"": ""Point""}","49.2739466252971, -123.120283822192"
25,4620906,25-113185,00,Dr. Eric Bussieres Inc,,Issued,2024-11-20T12:17:08-08:00,2025-12-31,Health Care Professionals and Services,,201,Unit,1128,HORNBY ST,Vancouver,BC,CA,V6Z 2L4,Downtown,6.0,265.0,2026-08-01T02:34:29-07:00,"{""coordinates"": [-123.126846874881, 49.278926484446], ""type"": ""Point""}","49.278926484446, -123.126846874881"
